"Plot Title: 22299087"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 22299087, SEN S/N: 22299087)","Event, units (LGR S/N: 22299087, SEN S/N: 22299087)","Coupler Detached (LGR S/N: 22299087)","Coupler Attached (LGR S/N: 22299087)","Host Connected (LGR S/N: 22299087)","End Of File (LGR S/N: 22299087)"
749,01/07/26 12:52:00 AM,14.517,,,,,
750,01/07/26 12:57:00 AM,14.421,,,,,
751,01/07/26 01:02:00 AM,14.421,,,,,
752,01/07/26 01:07:00 AM,14.325,,,,,
753,01/07/26 01:12:00 AM,14.325,,,,,
754,01/07/26 01:17:00 AM,14.325,,,,,
755,01/07/26 01:22:00 AM,14.230,,,,,
756,01/07/26 01:27:00 AM,14.230,,,,,
757,01/07/26 01:32:00 AM,14.230,,,,,
758,01/07/26 01:37:00 AM,14.134,,,,,
759,01/07/26 01:42:00 AM,14.134,,,,,
760,01/07/26 01:47:00 AM,14.038,,,,,
761,01/07/26 01:52:00 AM,14.038,,,,,
762,01/07/26 01:57:00 AM,14.038,,,,,
763,01/07/26 02:02:00 AM,14.038,,,,,
764,01/07/26 02:07:00 AM,13.942,,,,,
765,01/07/26 02:12:00 AM,13.942,,,,,
766,01/07/26 02:17:00 AM,13.942,,,,,
767,01/07/26 02:22:00 AM,13.846,,,,,
768,01/07/26 02:27:00 AM,13.846,,,,,
769,01/07/26 02:32:00 AM,13.846,,,,,
770,01/07/26 02:37:00 AM,13.750,,,,,
771,01/07/26 02:42:00 AM,13.750,,,,,
772,01/07/26 02:47:00 AM,13.750,,,,,
773,01/07/26 02:52:00 AM,13.654,,,,,
774,01/07/26 02:57:00 AM,13.654,,,,,
775,01/07/26 03:02:00 AM,13.654,,,,,
776,01/07/26 03:07:00 AM,13.654,,,,,
777,01/07/26 03:12:00 AM,13.558,,,,,
778,01/07/26 03:17:00 AM,13.558,,,,,
779,01/07/26 03:22:00 AM,13.558,,,,,
780,01/07/26 03:27:00 AM,13.558,,,,,
781,01/07/26 03:32:00 AM,13.461,,,,,
782,01/07/26 03:37:00 AM,13.461,,,,,
783,01/07/26 03:42:00 AM,13.461,,,,,
784,01/07/26 03:47:00 AM,13.365,,,,,
785,01/07/26 03:52:00 AM,13.365,,,,,
786,01/07/26 03:57:00 AM,13.365,,,,,
787,01/07/26 04:02:00 AM,13.365,,,,,
788,01/07/26 04:07:00 AM,13.269,,,,,
789,01/07/26 04:12:00 AM,13.269,,,,,
790,01/07/26 04:17:00 AM,13.269,,,,,
791,01/07/26 04:22:00 AM,13.269,,,,,
792,01/07/26 04:27:00 AM,13.173,,,,,
793,01/07/26 04:32:00 AM,13.173,,,,,
794,01/07/26 04:37:00 AM,13.173,,,,,
795,01/07/26 04:42:00 AM,13.173,,,,,
796,01/07/26 04:47:00 AM,13.076,,,,,
797,01/07/26 04:52:00 AM,13.076,,,,,
798,01/07/26 04:57:00 AM,13.076,,,,,
799,01/07/26 05:02:00 AM,13.076,,,,,
800,01/07/26 05:07:00 AM,13.076,,,,,
801,01/07/26 05:12:00 AM,12.980,,,,,
802,01/07/26 05:17:00 AM,12.980,,,,,
803,01/07/26 05:22:00 AM,12.980,,,,,
804,01/07/26 05:27:00 AM,12.980,,,,,
805,01/07/26 05:32:00 AM,12.980,,,,,
806,01/07/26 05:37:00 AM,12.980,,,,,
807,01/07/26 05:42:00 AM,12.980,,,,,
808,01/07/26 05:47:00 AM,12.980,,,,,
809,01/07/26 05:52:00 AM,12.980,,,,,
810,01/07/26 05:57:00 AM,12.980,,,,,
811,01/07/26 06:02:00 AM,12.980,,,,,
812,01/07/26 06:07:00 AM,12.980,,,,,
813,01/07/26 06:12:00 AM,12.980,,,,,
814,01/07/26 06:17:00 AM,12.980,,,,,
815,01/07/26 06:22:00 AM,12.980,,,,,
816,01/07/26 06:27:00 AM,12.980,,,,,
817,01/07/26 06:32:00 AM,12.883,,,,,
818,01/07/26 06:37:00 AM,12.883,,,,,
819,01/07/26 06:42:00 AM,12.883,,,,,
820,01/07/26 06:47:00 AM,12.883,,,,,
821,01/07/26 06:52:00 AM,12.883,,,,,
822,01/07/26 06:57:00 AM,12.883,,,,,
823,01/07/26 07:02:00 AM,12.883,,,,,
824,01/07/26 07:07:00 AM,12.883,,,,,
825,01/07/26 07:12:00 AM,12.883,,,,,
826,01/07/26 07:17:00 AM,12.883,,,,,
827,01/07/26 07:22:00 AM,12.883,,,,,
828,01/07/26 07:27:00 AM,12.883,,,,,
829,01/07/26 07:32:00 AM,12.883,,,,,
830,01/07/26 07:37:00 AM,12.883,,,,,
831,01/07/26 07:42:00 AM,12.883,,,,,
832,01/07/26 07:47:00 AM,12.883,,,,,
833,01/07/26 07:52:00 AM,12.883,,,,,
834,01/07/26 07:57:00 AM,12.883,,,,,
835,01/07/26 08:02:00 AM,12.883,,,,,
836,01/07/26 08:07:00 AM,12.883,,,,,
837,01/07/26 08:12:00 AM,12.883,,,,,
838,01/07/26 08:17:00 AM,12.980,,,,,
839,01/07/26 08:22:00 AM,12.980,,,,,
840,01/07/26 08:27:00 AM,12.980,,,,,
841,01/07/26 08:32:00 AM,12.980,,,,,
842,01/07/26 08:37:00 AM,12.980,,,,,
843,01/07/26 08:42:00 AM,13.076,,,,,
844,01/07/26 08:47:00 AM,13.076,,,,,
845,01/07/26 08:52:00 AM,13.173,,,,,
846,01/07/26 08:57:00 AM,13.173,,,,,
847,01/07/26 09:02:00 AM,13.269,,,,,
848,01/07/26 09:07:00 AM,13.269,,,,,
849,01/07/26 09:12:00 AM,13.365,,,,,
850,01/07/26 09:17:00 AM,13.365,,,,,
851,01/07/26 09:22:00 AM,13.461,,,,,
852,01/07/26 09:27:00 AM,13.461,,,,,
853,01/07/26 09:32:00 AM,13.558,,,,,
854,01/07/26 09:37:00 AM,13.654,,,,,
855,01/07/26 09:42:00 AM,13.750,,,,,
856,01/07/26 09:47:00 AM,13.750,,,,,
857,01/07/26 09:52:00 AM,13.846,,,,,
858,01/07/26 09:57:00 AM,13.942,,,,,
859,01/07/26 10:02:00 AM,14.038,,,,,
860,01/07/26 10:07:00 AM,14.134,,,,,
861,01/07/26 10:12:00 AM,14.134,,,,,
862,01/07/26 10:17:00 AM,14.230,,,,,
863,01/07/26 10:22:00 AM,14.325,,,,,
864,01/07/26 10:27:00 AM,14.421,,,,,
865,01/07/26 10:32:00 AM,14.421,,,,,
866,01/07/26 10:37:00 AM,14.517,,,,,
867,01/07/26 10:42:00 AM,14.613,,,,,
868,01/07/26 10:47:00 AM,14.709,,,,,
869,01/07/26 10:52:00 AM,14.709,,,,,
870,01/07/26 10:57:00 AM,14.804,,,,,
871,01/07/26 11:02:00 AM,14.900,,,,,
872,01/07/26 11:07:00 AM,14.900,,,,,
873,01/07/26 11:12:00 AM,14.996,,,,,
874,01/07/26 11:17:00 AM,15.091,,,,,
875,01/07/26 11:22:00 AM,15.091,,,,,
876,01/07/26 11:27:00 AM,15.091,,,,,
877,01/07/26 11:32:00 AM,15.187,,,,,
878,01/07/26 11:37:00 AM,15.187,,,,,
879,01/07/26 11:42:00 AM,15.187,,,,,
880,01/07/26 11:47:00 AM,15.187,,,,,
881,01/07/26 11:52:00 AM,15.187,,,,,
882,01/07/26 11:57:00 AM,15.282,,,,,
883,01/07/26 12:02:00 PM,15.282,,,,,
884,01/07/26 12:07:00 PM,15.282,,,,,
885,01/07/26 12:12:00 PM,15.282,,,,,
886,01/07/26 12:17:00 PM,15.282,,,,,
887,01/07/26 12:22:00 PM,15.378,,,,,
888,01/07/26 12:27:00 PM,15.378,,,,,
889,01/07/26 12:32:00 PM,15.473,,,,,
890,01/07/26 12:37:00 PM,15.473,,,,,
891,01/07/26 12:42:00 PM,15.569,,,,,
892,01/07/26 12:47:00 PM,15.569,,,,,
893,01/07/26 12:52:00 PM,15.664,,,,,
894,01/07/26 12:57:00 PM,15.760,,,,,
895,01/07/26 01:02:00 PM,15.855,,,,,
896,01/07/26 01:07:00 PM,15.855,,,,,
897,01/07/26 01:12:00 PM,15.951,,,,,
898,01/07/26 01:17:00 PM,16.046,,,,,
899,01/07/26 01:22:00 PM,16.141,,,,,
900,01/07/26 01:27:00 PM,16.141,,,,,
901,01/07/26 01:32:00 PM,16.237,,,,,
902,01/07/26 01:37:00 PM,16.332,,,,,
903,01/07/26 01:42:00 PM,16.427,,,,,
904,01/07/26 01:47:00 PM,16.427,,,,,
905,01/07/26 01:52:00 PM,16.523,,,,,
906,01/07/26 01:57:00 PM,16.523,,,,,
907,01/07/26 02:02:00 PM,16.618,,,,,
908,01/07/26 02:07:00 PM,16.618,,,,,
909,01/07/26 02:12:00 PM,16.713,,,,,
910,01/07/26 02:17:00 PM,16.713,,,,,
911,01/07/26 02:22:00 PM,16.808,,,,,
912,01/07/26 02:27:00 PM,16.808,,,,,
913,01/07/26 02:32:00 PM,16.903,,,,,
914,01/07/26 02:37:00 PM,16.903,,,,,
915,01/07/26 02:42:00 PM,16.999,,,,,
916,01/07/26 02:47:00 PM,16.999,,,,,
917,01/07/26 02:52:00 PM,17.094,,,,,
918,01/07/26 02:57:00 PM,17.094,,,,,
919,01/07/26 03:02:00 PM,17.094,,,,,
920,01/07/26 03:07:00 PM,17.189,,,,,
921,01/07/26 03:12:00 PM,17.284,,,,,
922,01/07/26 03:17:00 PM,17.379,,,,,
923,01/07/26 03:22:00 PM,17.475,,,,,
924,01/07/26 03:27:00 PM,17.570,,,,,
925,01/07/26 03:32:00 PM,17.665,,,,,
926,01/07/26 03:37:00 PM,17.760,,,,,
927,01/07/26 03:42:00 PM,17.855,,,,,
928,01/07/26 03:47:00 PM,17.950,,,,,
929,01/07/26 03:52:00 PM,18.045,,,,,
930,01/07/26 03:57:00 PM,18.140,,,,,
931,01/07/26 04:02:00 PM,18.236,,,,,
932,01/07/26 04:07:00 PM,18.331,,,,,
933,01/07/26 04:12:00 PM,18.426,,,,,
934,01/07/26 04:17:00 PM,18.521,,,,,
935,01/07/26 04:22:00 PM,18.521,,,,,
936,01/07/26 04:27:00 PM,18.616,,,,,
937,01/07/26 04:32:00 PM,18.711,,,,,
938,01/07/26 04:37:00 PM,18.711,,,,,
939,01/07/26 04:42:00 PM,18.806,,,,,
940,01/07/26 04:47:00 PM,18.806,,,,,
941,01/07/26 04:52:00 PM,18.901,,,,,
942,01/07/26 04:57:00 PM,18.901,,,,,
943,01/07/26 05:02:00 PM,18.996,,,,,
944,01/07/26 05:07:00 PM,18.996,,,,,
945,01/07/26 05:12:00 PM,19.092,,,,,
946,01/07/26 05:17:00 PM,19.187,,,,,
947,01/07/26 05:22:00 PM,19.187,,,,,
948,01/07/26 05:27:00 PM,19.282,,,,,
949,01/07/26 05:32:00 PM,19.282,,,,,
950,01/07/26 05:37:00 PM,19.377,,,,,
951,01/07/26 05:42:00 PM,19.472,,,,,
952,01/07/26 05:47:00 PM,19.472,,,,,
953,01/07/26 05:52:00 PM,19.472,,,,,
954,01/07/26 05:57:00 PM,19.567,,,,,
955,01/07/26 06:02:00 PM,19.567,,,,,
956,01/07/26 06:07:00 PM,19.567,,,,,
957,01/07/26 06:12:00 PM,19.567,,,,,
958,01/07/26 06:17:00 PM,19.472,,,,,
959,01/07/26 06:22:00 PM,19.472,,,,,
960,01/07/26 06:27:00 PM,19.472,,,,,
961,01/07/26 06:32:00 PM,19.472,,,,,
962,01/07/26 06:37:00 PM,19.377,,,,,
963,01/07/26 06:42:00 PM,19.377,,,,,
964,01/07/26 06:47:00 PM,19.377,,,,,
965,01/07/26 06:52:00 PM,19.282,,,,,
966,01/07/26 06:57:00 PM,19.282,,,,,
967,01/07/26 07:02:00 PM,19.282,,,,,
968,01/07/26 07:07:00 PM,19.187,,,,,
969,01/07/26 07:12:00 PM,19.187,,,,,
970,01/07/26 07:17:00 PM,19.187,,,,,
971,01/07/26 07:22:00 PM,19.092,,,,,
972,01/07/26 07:27:00 PM,19.092,,,,,
973,01/07/26 07:32:00 PM,19.092,,,,,
974,01/07/26 07:37:00 PM,19.092,,,,,
975,01/07/26 07:42:00 PM,19.092,,,,,
976,01/07/26 07:47:00 PM,19.092,,,,,
977,01/07/26 07:52:00 PM,19.092,,,,,
978,01/07/26 07:57:00 PM,19.092,,,,,
979,01/07/26 08:02:00 PM,19.092,,,,,
980,01/07/26 08:07:00 PM,19.092,,,,,
981,01/07/26 08:12:00 PM,19.092,,,,,
982,01/07/26 08:17:00 PM,19.092,,,,,
983,01/07/26 08:22:00 PM,19.092,,,,,
984,01/07/26 08:27:00 PM,19.092,,,,,
985,01/07/26 08:32:00 PM,19.092,,,,,
986,01/07/26 08:37:00 PM,19.092,,,,,
987,01/07/26 08:42:00 PM,19.092,,,,,
988,01/07/26 08:47:00 PM,19.092,,,,,
989,01/07/26 08:52:00 PM,19.092,,,,,
990,01/07/26 08:57:00 PM,19.092,,,,,
991,01/07/26 09:02:00 PM,18.996,,,,,
992,01/07/26 09:07:00 PM,18.996,,,,,
993,01/07/26 09:12:00 PM,18.996,,,,,
994,01/07/26 09:17:00 PM,18.901,,,,,
995,01/07/26 09:22:00 PM,18.806,,,,,
996,01/07/26 09:27:00 PM,18.806,,,,,
997,01/07/26 09:32:00 PM,18.711,,,,,
998,01/07/26 09:37:00 PM,18.711,,,,,
999,01/07/26 09:42:00 PM,18.616,,,,,
1000,01/07/26 09:47:00 PM,18.616,,,,,
1001,01/07/26 09:52:00 PM,18.521,,,,,
1002,01/07/26 09:57:00 PM,18.426,,,,,
1003,01/07/26 10:02:00 PM,18.236,,,,,
1004,01/07/26 10:07:00 PM,18.140,,,,,
1005,01/07/26 10:12:00 PM,17.950,,,,,
1006,01/07/26 10:17:00 PM,17.855,,,,,
1007,01/07/26 10:22:00 PM,17.760,,,,,
1008,01/07/26 10:27:00 PM,17.570,,,,,
1009,01/07/26 10:32:00 PM,17.475,,,,,
1010,01/07/26 10:37:00 PM,17.379,,,,,
1011,01/07/26 10:42:00 PM,17.284,,,,,
1012,01/07/26 10:47:00 PM,17.189,,,,,
1013,01/07/26 10:52:00 PM,17.094,,,,,
1014,01/07/26 10:57:00 PM,16.999,,,,,
1015,01/07/26 11:02:00 PM,16.903,,,,,
1016,01/07/26 11:07:00 PM,16.808,,,,,
1017,01/07/26 11:12:00 PM,16.808,,,,,
1018,01/07/26 11:17:00 PM,16.713,,,,,
1019,01/07/26 11:22:00 PM,16.618,,,,,
1020,01/07/26 11:27:00 PM,16.618,,,,,
1021,01/07/26 11:32:00 PM,16.523,,,,,
1022,01/07/26 11:37:00 PM,16.427,,,,,
1023,01/07/26 11:42:00 PM,16.427,,,,,
1024,01/07/26 11:47:00 PM,16.332,,,,,
1025,01/07/26 11:52:00 PM,16.332,,,,,
1026,01/07/26 11:57:00 PM,16.237,,,,,
1027,01/08/26 12:02:00 AM,16.237,,,,,
1028,01/08/26 12:07:00 AM,16.141,,,,,
1029,01/08/26 12:12:00 AM,16.141,,,,,
1030,01/08/26 12:17:00 AM,16.046,,,,,
1031,01/08/26 12:22:00 AM,16.046,,,,,
1032,01/08/26 12:27:00 AM,15.951,,,,,
1033,01/08/26 12:32:00 AM,15.951,,,,,
1034,01/08/26 12:37:00 AM,15.855,,,,,
1035,01/08/26 12:42:00 AM,15.855,,,,,
1036,01/08/26 12:47:00 AM,15.855,,,,,
1037,01/08/26 12:52:00 AM,15.760,,,,,
1038,01/08/26 12:57:00 AM,15.760,,,,,
1039,01/08/26 01:02:00 AM,15.664,,,,,
1040,01/08/26 01:07:00 AM,15.664,,,,,
1041,01/08/26 01:12:00 AM,15.664,,,,,
1042,01/08/26 01:17:00 AM,15.569,,,,,
1043,01/08/26 01:22:00 AM,15.569,,,,,
1044,01/08/26 01:27:00 AM,15.473,,,,,
1045,01/08/26 01:32:00 AM,15.473,,,,,
1046,01/08/26 01:37:00 AM,15.473,,,,,
1047,01/08/26 01:42:00 AM,15.473,,,,,
1048,01/08/26 01:47:00 AM,15.378,,,,,
1049,01/08/26 01:52:00 AM,15.378,,,,,
1050,01/08/26 01:57:00 AM,15.378,,,,,
1051,01/08/26 02:02:00 AM,15.378,,,,,
1052,01/08/26 02:07:00 AM,15.282,,,,,
1053,01/08/26 02:12:00 AM,15.282,,,,,
1054,01/08/26 02:17:00 AM,15.282,,,,,
1055,01/08/26 02:22:00 AM,15.282,,,,,
1056,01/08/26 02:27:00 AM,15.187,,,,,
1057,01/08/26 02:32:00 AM,15.187,,,,,
1058,01/08/26 02:37:00 AM,15.187,,,,,
1059,01/08/26 02:42:00 AM,15.091,,,,,
1060,01/08/26 02:47:00 AM,15.091,,,,,
1061,01/08/26 02:52:00 AM,15.091,,,,,
1062,01/08/26 02:57:00 AM,14.996,,,,,
1063,01/08/26 03:02:00 AM,14.996,,,,,
1064,01/08/26 03:07:00 AM,14.996,,,,,
1065,01/08/26 03:12:00 AM,14.900,,,,,
1066,01/08/26 03:17:00 AM,14.900,,,,,
1067,01/08/26 03:22:00 AM,14.804,,,,,
1068,01/08/26 03:27:00 AM,14.804,,,,,
1069,01/08/26 03:32:00 AM,14.804,,,,,
1070,01/08/26 03:37:00 AM,14.709,,,,,
1071,01/08/26 03:42:00 AM,14.709,,,,,
1072,01/08/26 03:47:00 AM,14.709,,,,,
1073,01/08/26 03:52:00 AM,14.613,,,,,
1074,01/08/26 03:57:00 AM,14.613,,,,,
1075,01/08/26 04:02:00 AM,14.613,,,,,
1076,01/08/26 04:07:00 AM,14.517,,,,,
1077,01/08/26 04:12:00 AM,14.517,,,,,
1078,01/08/26 04:17:00 AM,14.517,,,,,
1079,01/08/26 04:22:00 AM,14.421,,,,,
1080,01/08/26 04:27:00 AM,14.421,,,,,
1081,01/08/26 04:32:00 AM,14.325,,,,,
1082,01/08/26 04:37:00 AM,14.325,,,,,
1083,01/08/26 04:42:00 AM,14.325,,,,,
1084,01/08/26 04:47:00 AM,14.325,,,,,
1085,01/08/26 04:52:00 AM,14.230,,,,,
1086,01/08/26 04:57:00 AM,14.230,,,,,
1087,01/08/26 05:02:00 AM,14.230,,,,,
1088,01/08/26 05:07:00 AM,14.134,,,,,
1089,01/08/26 05:12:00 AM,14.134,,,,,
1090,01/08/26 05:17:00 AM,14.134,,,,,
1091,01/08/26 05:22:00 AM,14.038,,,,,
1092,01/08/26 05:27:00 AM,14.038,,,,,
1093,01/08/26 05:32:00 AM,14.038,,,,,
1094,01/08/26 05:37:00 AM,14.038,,,,,
1095,01/08/26 05:42:00 AM,13.942,,,,,
1096,01/08/26 05:47:00 AM,13.942,,,,,
1097,01/08/26 05:52:00 AM,13.942,,,,,
1098,01/08/26 05:57:00 AM,13.846,,,,,
1099,01/08/26 06:02:00 AM,13.846,,,,,
1100,01/08/26 06:07:00 AM,13.846,,,,,
1101,01/08/26 06:12:00 AM,13.750,,,,,
1102,01/08/26 06:17:00 AM,13.750,,,,,
1103,01/08/26 06:22:00 AM,13.750,,,,,
1104,01/08/26 06:27:00 AM,13.750,,,,,
1105,01/08/26 06:32:00 AM,13.654,,,,,
1106,01/08/26 06:37:00 AM,13.750,,,,,
1107,01/08/26 06:42:00 AM,13.654,,,,,
1108,01/08/26 06:47:00 AM,13.750,,,,,
1109,01/08/26 06:52:00 AM,13.750,,,,,
1110,01/08/26 06:57:00 AM,13.750,,,,,
1111,01/08/26 07:02:00 AM,13.846,,,,,
1112,01/08/26 07:07:00 AM,13.942,,,,,
1113,01/08/26 07:12:00 AM,14.038,,,,,
1114,01/08/26 07:12:21 AM,,7.00,,,,
1115,01/08/26 07:17:00 AM,14.325,,,,,
1116,01/08/26 07:22:00 AM,14.709,,,,,
1117,01/08/26 07:23:40 AM,,8.00,,,,
1118,01/08/26 07:23:45 AM,,9.00,,,,
1119,01/08/26 07:24:18 AM,,10.00,,,,
1120,01/08/26 07:25:31 AM,,11.00,,,,
1121,01/08/26 07:27:00 AM,15.187,,,,,
1122,01/08/26 07:32:00 AM,15.569,,,,,
1123,01/08/26 07:34:31 AM,,12.00,,,,
1124,01/08/26 07:36:13 AM,,13.00,,,,
1125,01/08/26 07:37:00 AM,15.760,,,,,
1126,01/08/26 07:42:00 AM,15.855,,,,,
1127,01/08/26 07:47:00 AM,15.855,,,,,
1128,01/08/26 07:52:00 AM,15.760,,,,,
1129,01/08/26 07:57:00 AM,15.664,,,,,
1130,01/08/26 08:02:00 AM,15.569,,,,,
1131,01/08/26 08:07:00 AM,15.473,,,,,
1132,01/08/26 08:12:00 AM,15.473,,,,,
1133,01/08/26 08:17:00 AM,15.378,,,,,
1134,01/08/26 08:22:00 AM,15.378,,,,,
1135,01/08/26 08:27:00 AM,15.378,,,,,
1136,01/08/26 08:31:13 AM,,14.00,,,,
1137,01/08/26 08:31:17 AM,,15.00,,,,
1138,01/08/26 08:32:00 AM,15.187,,,,,
1139,01/08/26 08:32:38 AM,,16.00,,,,
1140,01/08/26 08:32:48 AM,,17.00,,,,
1141,01/08/26 08:33:27 AM,,18.00,,,,
1142,01/08/26 08:33:43 AM,,19.00,,,,
1143,01/08/26 08:33:52 AM,,20.00,,,,
1144,01/08/26 08:33:53 AM,,21.00,,,,
1145,01/08/26 08:34:10 AM,,22.00,,,,
1146,01/08/26 08:34:51 AM,,23.00,,,,
1147,01/08/26 08:35:25 AM,,24.00,,,,
1148,01/08/26 08:37:00 AM,14.709,,,,,
1149,01/08/26 08:42:00 AM,13.942,,,,,
1150,01/08/26 08:42:17 AM,,25.00,,,,
1151,01/08/26 08:45:09 AM,,26.00,,,,
1152,01/08/26 08:46:02 AM,,27.00,,,,
1153,01/08/26 08:47:00 AM,13.269,,,,,
1154,01/08/26 08:51:52 AM,,28.00,,,,
1155,01/08/26 08:51:55 AM,,29.00,,,,
1156,01/08/26 08:52:00 AM,12.787,,,,,
1157,01/08/26 08:54:13 AM,,30.00,,,,
1158,01/08/26 08:54:16 AM,,31.00,,,,
1159,01/08/26 08:54:22 AM,,32.00,,,,
1160,01/08/26 08:55:22 AM,,33.00,,,,
1161,01/08/26 08:57:00 AM,12.304,,,,,
1162,01/08/26 09:02:00 AM,12.013,,,,,
1163,01/08/26 09:07:00 AM,11.722,,,,,
1164,01/08/26 09:07:02 AM,,34.00,,,,
1165,01/08/26 09:07:22 AM,,35.00,,,,
1166,01/08/26 09:08:13 AM,,36.00,,,,
1167,01/08/26 09:09:25 AM,,37.00,,,,
1168,01/08/26 09:12:00 AM,11.334,,,,,
1169,01/08/26 09:13:11 AM,,38.00,,,,
1170,01/08/26 09:17:00 AM,10.944,,,,,
1171,01/08/26 09:22:00 AM,10.553,,,,,
1172,01/08/26 09:27:00 AM,10.161,,,,,
1173,01/08/26 09:32:00 AM,9.866,,,,,
1174,01/08/26 09:37:00 AM,9.571,,,,,
1175,01/08/26 09:41:42 AM,,39.00,,,,
1176,01/08/26 09:42:00 AM,9.373,,,,,
1177,01/08/26 09:45:31 AM,,40.00,,,,
1178,01/08/26 09:46:33 AM,,41.00,,,,
1179,01/08/26 09:47:00 AM,9.176,,,,,
1180,01/08/26 09:52:00 AM,8.978,,,,,
1181,01/08/26 09:55:04 AM,,42.00,,,,
1182,01/08/26 09:57:00 AM,8.779,,,,,
1183,01/08/26 10:02:00 AM,10.259,,,,,
1184,01/08/26 10:07:00 AM,10.651,,,,,
1185,01/08/26 10:10:50 AM,,,,Logged,Logged,
1186,01/08/26 10:10:51 AM,,,Logged,,,
1187,01/08/26 10:10:53 AM,,,,Logged,,
1188,01/08/26 10:10:57 AM,,,,,Logged,
1189,01/08/26 10:12:00 AM,8.978,42.00,,,,Logged
